date,areaName,newCasesByPublishDate,cumCasesByPublishDate,newDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDate,cumDeaths28DaysByPublishDateRate,newDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDate,cumDeaths28DaysByDeathDateRate
2020-01-20,East of England,0,,0,,,,,
2020-01-21,East of England,0,,0,,,,,
2020-01-22,East of England,0,,0,,,,,
2020-01-23,East of England,0,,0,,,,,
2020-01-24,East of England,0,,0,,,,,
2020-01-25,East of England,0,,0,,,,,
2020-01-26,East of England,0,,0,,,,,
2020-01-27,East of England,0,,0,,,,,
2020-01-28,East of England,0,,0,,,,,
2020-01-29,East of England,0,,0,,,,,
2020-01-30,East of England,0,,0,,,,,
2020-01-31,East of England,0,,0,,,,,
2020-02-01,East of England,0,,0,,,,,
2020-02-02,East of England,0,,0,,,,,
2020-02-03,East of England,0,,0,,,,,
2020-02-04,East of England,0,,0,,,,,
2020-02-05,East of England,0,,0,,,,,
2020-02-06,East of England,0,,0,,,,,
2020-02-07,East of England,0,,0,,,,,
2020-02-08,East of England,0,,0,,,,,
2020-02-09,East of England,0,,0,,,,,
2020-02-10,East of England,0,,0,,,,,
2020-02-11,East of England,0,,0,,,,,
2020-02-12,East of England,0,,0,,,,,
2020-02-13,East of England,0,,0,,,,,
2020-02-14,East of England,0,,0,,,,,
2020-02-15,East of England,0,,0,,,,,
2020-02-16,East of England,0,,0,,,,,
2020-02-17,East of England,0,,0,,,,,
2020-02-18,East of England,0,,0,,,,,
2020-02-19,East of England,0,,0,,,,,
2020-02-20,East of England,0,,0,,,,,
2020-02-21,East of England,0,,0,,,,,
2020-02-22,East of England,0,,0,,,,,
2020-02-23,East of England,0,,0,,,,,
2020-02-24,East of England,0,,0,,,,,
2020-02-25,East of England,0,,0,,,,,
2020-02-26,East of England,0,,0,,,,,
2020-02-27,East of England,0,,0,,,,,
2020-02-28,East of England,0,,0,,,,,
2020-02-29,East of England,0,,0,,,,,
2020-03-01,East of England,0,,0,,,,,
2020-03-02,East of England,0,,0,,,1.0,1.0,0.0
2020-03-03,East of England,0,,0,,,0.0,1.0,0.0
2020-03-04,East of England,0,,0,,,0.0,1.0,0.0
2020-03-05,East of England,0,,0,,,0.0,1.0,0.0
2020-03-06,East of England,0,,0,,,0.0,1.0,0.0
2020-03-07,East of England,0,,0,,,0.0,1.0,0.0
2020-03-08,East of England,0,,0,,,0.0,1.0,0.0
2020-03-09,East of England,0,,0,,,1.0,2.0,0.0
2020-03-10,East of England,0,,0,,,0.0,2.0,0.0
2020-03-11,East of England,0,,0,,,0.0,2.0,0.0
2020-03-12,East of England,0,,0,,,0.0,2.0,0.0
2020-03-13,East of England,0,,0,,,1.0,3.0,0.0
2020-03-14,East of England,0,,0,,,0.0,3.0,0.0
2020-03-15,East of England,0,,0,,,2.0,5.0,0.1
2020-03-16,East of England,0,,0,,,2.0,7.0,0.1
2020-03-17,East of England,0,,0,,,2.0,9.0,0.1
2020-03-18,East of England,0,,0,,,3.0,12.0,0.2
2020-03-19,East of England,0,,0,,,5.0,17.0,0.3
2020-03-20,East of England,0,,0,,,2.0,19.0,0.3
2020-03-21,East of England,0,,0,,,9.0,28.0,0.4
2020-03-22,East of England,0,,0,,,13.0,41.0,0.7
2020-03-23,East of England,0,,0,,,13.0,54.0,0.9
2020-03-24,East of England,0,,0,,,22.0,76.0,1.2
2020-03-25,East of England,0,,0,,,22.0,98.0,1.6
2020-03-26,East of England,0,,0,,,34.0,132.0,2.1
2020-03-27,East of England,0,,0,,,40.0,172.0,2.8
2020-03-28,East of England,0,,0,,,37.0,209.0,3.4
2020-03-29,East of England,0,,0,,,49.0,258.0,4.1
2020-03-30,East of England,0,,0,,,49.0,307.0,4.9
2020-03-31,East of England,0,,0,,,73.0,380.0,6.1
2020-04-01,East of England,0,,0,,,74.0,454.0,7.3
2020-04-02,East of England,0,,0,,,70.0,524.0,8.4
2020-04-03,East of England,0,,0,,,86.0,610.0,9.8
2020-04-04,East of England,0,,0,,,71.0,681.0,10.9
2020-04-05,East of England,0,,0,,,89.0,770.0,12.3
2020-04-06,East of England,0,,0,,,76.0,846.0,13.6
2020-04-07,East of England,0,,0,,,111.0,957.0,15.3
2020-04-08,East of England,0,,0,,,114.0,1071.0,17.2
2020-04-09,East of England,0,,0,,,96.0,1167.0,18.7
2020-04-10,East of England,0,,0,,,71.0,1238.0,19.9
2020-04-11,East of England,0,,0,,,103.0,1341.0,21.5
2020-04-12,East of England,0,,0,,,101.0,1442.0,23.1
2020-04-13,East of England,0,,0,,,82.0,1524.0,24.4
2020-04-14,East of England,0,,0,,,73.0,1597.0,25.6
2020-04-15,East of England,0,,0,,,86.0,1683.0,27.0
2020-04-16,East of England,0,,0,,,84.0,1767.0,28.3
2020-04-17,East of England,360,,0,,,87.0,1854.0,29.7
2020-04-18,East of England,344,,0,,,76.0,1930.0,30.9
2020-04-19,East of England,273,,0,,,75.0,2005.0,32.2
2020-04-20,East of England,256,,0,,,72.0,2077.0,33.3
2020-04-21,East of England,235,,0,,,79.0,2156.0,34.6
2020-04-22,East of England,251,,0,,,76.0,2232.0,35.8
2020-04-23,East of England,436,,0,,,60.0,2292.0,36.8
2020-04-24,East of England,224,,0,,,85.0,2377.0,38.1
2020-04-25,East of England,297,,0,,,59.0,2436.0,39.1
2020-04-26,East of England,150,,0,,,63.0,2499.0,40.1
2020-04-27,East of England,244,,0,,,58.0,2557.0,41.0
2020-04-28,East of England,338,,0,,,67.0,2624.0,42.1
2020-04-29,East of England,128,,0,,,46.0,2670.0,42.8
2020-04-30,East of England,239,,0,,,67.0,2737.0,43.9
2020-05-01,East of England,238,,0,,,72.0,2809.0,45.0
2020-05-02,East of England,273,,0,,,38.0,2847.0,45.7
2020-05-03,East of England,158,,0,,,54.0,2901.0,46.5
2020-05-04,East of England,134,,0,,,36.0,2937.0,47.1
2020-05-05,East of England,162,,0,,,48.0,2985.0,47.9
2020-05-06,East of England,151,,0,,,51.0,3036.0,48.7
2020-05-07,East of England,242,,0,,,48.0,3084.0,49.5
2020-05-08,East of England,224,,0,,,36.0,3120.0,50.0
2020-05-09,East of England,220,,0,,,40.0,3160.0,50.7
2020-05-10,East of England,125,,0,,,34.0,3194.0,51.2
2020-05-11,East of England,94,,0,,,25.0,3219.0,51.6
2020-05-12,East of England,81,,0,,,35.0,3254.0,52.2
2020-05-13,East of England,188,,0,,,35.0,3289.0,52.7
2020-05-14,East of England,152,,0,,,33.0,3322.0,53.3
2020-05-15,East of England,155,,0,,,30.0,3352.0,53.8
2020-05-16,East of England,101,,0,,,35.0,3387.0,54.3
2020-05-17,East of England,60,,0,,,33.0,3420.0,54.8
2020-05-18,East of England,97,,0,,,39.0,3459.0,55.5
2020-05-19,East of England,44,,0,,,22.0,3481.0,55.8
2020-05-20,East of England,138,,0,,,41.0,3522.0,56.5
2020-05-21,East of England,83,,0,,,24.0,3546.0,56.9
2020-05-22,East of England,164,,0,,,24.0,3570.0,57.2
2020-05-23,East of England,119,,0,,,25.0,3595.0,57.6
2020-05-24,East of England,42,,0,,,25.0,3620.0,58.0
2020-05-25,East of England,35,,0,,,27.0,3647.0,58.5
2020-05-26,East of England,65,,0,,,22.0,3669.0,58.8
2020-05-27,East of England,125,,0,,,19.0,3688.0,59.1
2020-05-28,East of England,85,,0,,,25.0,3713.0,59.5
2020-05-29,East of England,85,,0,,,27.0,3740.0,60.0
2020-05-30,East of England,56,,0,,,17.0,3757.0,60.2
2020-05-31,East of England,32,,0,,,10.0,3767.0,60.4
2020-06-01,East of England,16,,0,,,15.0,3782.0,60.6
2020-06-02,East of England,61,,0,,,20.0,3802.0,61.0
2020-06-03,East of England,30,,0,,,14.0,3816.0,61.2
2020-06-04,East of England,42,,0,,,15.0,3831.0,61.4
2020-06-05,East of England,122,,0,,,16.0,3847.0,61.7
2020-06-06,East of England,34,,0,,,9.0,3856.0,61.8
2020-06-07,East of England,17,,0,,,11.0,3867.0,62.0
2020-06-08,East of England,5,,0,,,11.0,3878.0,62.2
2020-06-09,East of England,183,,0,,,8.0,3886.0,62.3
2020-06-10,East of England,0,,0,,,14.0,3900.0,62.5
2020-06-11,East of England,33,,0,,,4.0,3904.0,62.6
2020-06-12,East of England,41,,0,,,8.0,3912.0,62.7
2020-06-13,East of England,40,,0,,,6.0,3918.0,62.8
2020-06-14,East of England,32,,0,,,7.0,3925.0,62.9
2020-06-15,East of England,4,,0,,,7.0,3932.0,63.1
2020-06-16,East of England,54,,0,,,4.0,3936.0,63.1
2020-06-17,East of England,32,,0,,,9.0,3945.0,63.3
2020-06-18,East of England,44,,0,,,5.0,3950.0,63.3
2020-06-19,East of England,82,,0,,,8.0,3958.0,63.5
2020-06-20,East of England,61,,0,,,8.0,3966.0,63.6
2020-06-21,East of England,42,,0,,,6.0,3972.0,63.7
2020-06-22,East of England,20,,0,,,11.0,3983.0,63.9
2020-06-23,East of England,34,,0,,,4.0,3987.0,63.9
2020-06-24,East of England,6,,0,,,7.0,3994.0,64.0
2020-06-25,East of England,28,,0,,,3.0,3997.0,64.1
2020-06-26,East of England,18,,0,,,5.0,4002.0,64.2
2020-06-27,East of England,15,,0,,,7.0,4009.0,64.3
2020-06-28,East of England,9,,0,,,6.0,4015.0,64.4
2020-06-29,East of England,10,,0,,,6.0,4021.0,64.5
2020-06-30,East of England,82,,0,,,5.0,4026.0,64.6
2020-07-01,East of England,7898,,0,,,3.0,4029.0,64.6
2020-07-02,East of England,24,,0,,,8.0,4037.0,64.7
2020-07-03,East of England,47,,0,,,2.0,4039.0,64.8
2020-07-04,East of England,41,,0,,,7.0,4046.0,64.9
2020-07-05,East of England,42,,0,,,5.0,4051.0,65.0
2020-07-06,East of England,31,,0,,,3.0,4054.0,65.0
2020-07-07,East of England,90,,0,,,5.0,4059.0,65.1
2020-07-08,East of England,57,,0,,,2.0,4061.0,65.1
2020-07-09,East of England,45,,0,,,6.0,4067.0,65.2
2020-07-10,East of England,40,,0,,,5.0,4072.0,65.3
2020-07-11,East of England,72,,0,,,3.0,4075.0,65.3
2020-07-12,East of England,75,,0,,,1.0,4076.0,65.4
2020-07-13,East of England,52,,0,,,7.0,4083.0,65.5
2020-07-14,East of England,40,,0,,,2.0,4085.0,65.5
2020-07-15,East of England,34,,0,,,1.0,4086.0,65.5
2020-07-16,East of England,48,,0,,,1.0,4087.0,65.5
2020-07-17,East of England,59,,0,,,2.0,4089.0,65.6
2020-07-18,East of England,107,,0,,,2.0,4091.0,65.6
2020-07-19,East of England,80,,0,,,2.0,4093.0,65.6
2020-07-20,East of England,30,,0,,,3.0,4096.0,65.7
2020-07-21,East of England,27,,0,,,0.0,4096.0,65.7
2020-07-22,East of England,44,,0,,,3.0,4099.0,65.7
2020-07-23,East of England,66,,0,,,1.0,4100.0,65.7
2020-07-24,East of England,73,,0,,,1.0,4101.0,65.8
2020-07-25,East of England,50,,0,,,1.0,4102.0,65.8
2020-07-26,East of England,61,,0,,,1.0,4103.0,65.8
2020-07-27,East of England,42,,0,,,2.0,4105.0,65.8
2020-07-28,East of England,37,,0,,,1.0,4106.0,65.8
2020-07-29,East of England,41,,0,,,0.0,4106.0,65.8
2020-07-30,East of England,69,,0,,,1.0,4107.0,65.9
2020-07-31,East of England,68,,0,,,1.0,4108.0,65.9
2020-08-01,East of England,61,,0,,,1.0,4109.0,65.9
2020-08-02,East of England,34,,0,,,0.0,4109.0,65.9
2020-08-03,East of England,51,,0,,,0.0,4109.0,65.9
2020-08-04,East of England,57,,0,,,1.0,4110.0,65.9
2020-08-05,East of England,50,,0,,,0.0,4110.0,65.9
2020-08-06,East of England,28,,0,,,0.0,4110.0,65.9
2020-08-07,East of England,55,,0,,,1.0,4111.0,65.9
2020-08-08,East of England,48,,0,,,0.0,4111.0,65.9
2020-08-09,East of England,68,,0,,,1.0,4112.0,65.9
2020-08-10,East of England,57,,0,,,0.0,4112.0,65.9
2020-08-11,East of England,64,,0,,,2.0,4114.0,66.0
2020-08-12,East of England,52,,0,,,1.0,4115.0,66.0
2020-08-13,East of England,0,,0,,,0.0,4115.0,66.0
2020-08-14,East of England,90,,0,4115.0,66.0,1.0,4116.0,66.0
2020-08-15,East of England,51,,0,,,0.0,4116.0,66.0
2020-08-16,East of England,65,,0,,,0.0,4116.0,66.0
2020-08-17,East of England,34,,0,4120.0,66.1,1.0,4117.0,66.0
2020-08-18,East of England,68,,0,4119.0,66.1,2.0,4119.0,66.1
2020-08-19,East of England,39,,0,4119.0,66.1,0.0,4119.0,66.1
2020-08-20,East of England,44,,3,4122.0,66.1,2.0,4121.0,66.1
2020-08-21,East of England,63,,0,4118.0,66.0,0.0,4121.0,66.1
2020-08-22,East of England,74,,5,4123.0,66.1,0.0,4121.0,66.1
2020-08-23,East of England,59,,0,4123.0,66.1,1.0,4122.0,66.1
2020-08-24,East of England,59,,0,4123.0,66.1,1.0,4123.0,66.1
2020-08-25,East of England,80,,1,4124.0,66.1,0.0,4123.0,66.1
2020-08-26,East of England,69,,0,4124.0,66.1,1.0,4124.0,66.1
2020-08-27,East of England,97,,3,4127.0,66.2,1.0,4125.0,66.1
2020-08-28,East of England,118,,0,4127.0,66.2,0.0,4125.0,66.1
2020-08-29,East of England,62,,0,,,0.0,4125.0,66.1
2020-08-30,East of England,115,,3,4130.0,66.2,0.0,4125.0,66.1
2020-08-31,East of England,91,,0,4130.0,66.2,0.0,4125.0,66.1
2020-09-01,East of England,108,,0,4130.0,66.2,0.0,4125.0,66.1
2020-09-02,East of England,81,,0,4130.0,66.2,1.0,4126.0,66.2
2020-09-03,East of England,101,,1,4131.0,66.2,1.0,4127.0,66.2
2020-09-04,East of England,95,,1,4132.0,66.3,0.0,4127.0,66.2
2020-09-05,East of England,118,,1,4133.0,66.3,0.0,4127.0,66.2
2020-09-06,East of England,108,,0,4133.0,66.3,1.0,4128.0,66.2
2020-09-07,East of England,108,,0,4133.0,66.3,0.0,4128.0,66.2
2020-09-08,East of England,116,,2,4135.0,66.3,0.0,4128.0,66.2
2020-09-09,East of England,113,,0,4135.0,66.3,0.0,4128.0,66.2
2020-09-10,East of England,164,,1,4136.0,66.3,0.0,4128.0,66.2
2020-09-11,East of England,135,,0,4136.0,66.3,0.0,4128.0,66.2
2020-09-12,East of England,180,,0,4136.0,66.3,0.0,4128.0,66.2
2020-09-13,East of England,135,,0,4136.0,66.3,1.0,4129.0,66.2
2020-09-14,East of England,75,,0,4136.0,66.3,1.0,4130.0,66.2
2020-09-15,East of England,131,,2,4138.0,66.4,0.0,4130.0,66.2
2020-09-16,East of England,104,,0,4138.0,66.4,1.0,4131.0,66.2
2020-09-17,East of England,126,,0,4138.0,66.4,1.0,4132.0,66.3
2020-09-18,East of England,107,,1,4139.0,66.4,0.0,4132.0,66.3
2020-09-19,East of England,139,,0,4139.0,66.4,0.0,4132.0,66.3
2020-09-20,East of England,135,,1,4140.0,66.4,2.0,4134.0,66.3
2020-09-21,East of England,173,,1,4141.0,66.4,0.0,4134.0,66.3
2020-09-22,East of England,189,,2,4143.0,66.4,3.0,4137.0,66.3
2020-09-23,East of England,238,,1,4144.0,66.5,1.0,4138.0,66.4
2020-09-24,East of England,263,,2,4146.0,66.5,1.0,4139.0,66.4
2020-09-25,East of England,209,,0,4146.0,66.5,2.0,4141.0,66.4
2020-09-26,East of England,176,,2,4148.0,66.5,1.0,4142.0,66.4
2020-09-27,East of England,194,,0,4148.0,66.5,1.0,4143.0,66.4
2020-09-28,East of England,150,,0,4147.0,66.5,5.0,4148.0,66.5
2020-09-29,East of England,223,,4,4151.0,66.6,4.0,4152.0,66.6
2020-09-30,East of England,176,,3,4154.0,66.6,2.0,4154.0,66.6
2020-10-01,East of England,275,,5,4159.0,66.7,3.0,4157.0,66.7
2020-10-02,East of England,225,,2,4161.0,66.7,1.0,4158.0,66.7
2020-10-03,East of England,382,,2,4163.0,66.8,1.0,4159.0,66.7
2020-10-04,East of England,827,,2,4165.0,66.8,1.0,4160.0,66.7
2020-10-05,East of England,369,,0,4165.0,66.8,1.0,4161.0,66.7
2020-10-06,East of England,492,,0,4165.0,66.8,4.0,4165.0,66.8
2020-10-07,East of England,618,,2,4167.0,66.8,8.0,4173.0,66.9
2020-10-08,East of England,807,,3,4170.0,66.9,3.0,4176.0,67.0
2020-10-09,East of England,667,,6,4176.0,67.0,2.0,4178.0,67.0
2020-10-10,East of England,547,,3,4179.0,67.0,6.0,4184.0,67.1
2020-10-11,East of England,318,,4,4183.0,67.1,4.0,4188.0,67.2
2020-10-12,East of England,381,,3,4186.0,67.1,3.0,4191.0,67.2
2020-10-13,East of England,657,,6,4192.0,67.2,2.0,4193.0,67.2
2020-10-14,East of England,844,,1,4193.0,67.2,2.0,4195.0,67.3
2020-10-15,East of England,921,,4,4197.0,67.3,5.0,4200.0,67.4
2020-10-16,East of England,577,,3,4200.0,67.4,6.0,4206.0,67.4
2020-10-17,East of England,628,,3,4203.0,67.4,8.0,4214.0,67.6
2020-10-18,East of England,821,,4,4207.0,67.5,6.0,4220.0,67.7
2020-10-19,East of England,719,,4,4211.0,67.5,7.0,4227.0,67.8
2020-10-20,East of England,747,,8,4219.0,67.7,11.0,4238.0,68.0
2020-10-21,East of England,1349,,9,4228.0,67.8,12.0,4250.0,68.2
2020-10-22,East of England,974,,13,4241.0,68.0,9.0,4259.0,68.3
2020-10-23,East of England,846,,6,4247.0,68.1,15.0,4274.0,68.5
2020-10-24,East of England,960,,9,4256.0,68.2,6.0,4280.0,68.6
2020-10-25,East of England,948,,8,4264.0,68.4,13.0,4293.0,68.8
2020-10-26,East of England,796,,7,4271.0,68.5,10.0,4303.0,69.0
2020-10-27,East of England,797,,17,4288.0,68.8,12.0,4315.0,69.2
2020-10-28,East of England,1099,,10,4298.0,68.9,15.0,4330.0,69.4
2020-10-29,East of England,1044,,14,4312.0,69.1,18.0,4348.0,69.7
2020-10-30,East of England,1165,,14,4326.0,69.4,18.0,4366.0,70.0
2020-10-31,East of England,864,,20,4346.0,69.7,18.0,4384.0,70.3
2020-11-01,East of England,936,,12,4358.0,69.9,19.0,4403.0,70.6
2020-11-02,East of England,867,,10,4368.0,70.0,14.0,4417.0,70.8
2020-11-03,East of England,781,,9,4377.0,70.2,17.0,4434.0,71.1
2020-11-04,East of England,1131,,31,4408.0,70.7,13.0,4447.0,71.3
2020-11-05,East of England,1056,,14,4422.0,70.9,21.0,4468.0,71.6
2020-11-06,East of England,1007,,15,4437.0,71.2,22.0,4490.0,72.0
2020-11-07,East of England,1224,,19,4456.0,71.5,15.0,4505.0,72.2
2020-11-08,East of England,987,,6,4462.0,71.6,19.0,4524.0,72.5
2020-11-09,East of England,1197,,13,4475.0,71.8,26.0,4550.0,73.0
2020-11-10,East of England,1002,,13,4488.0,72.0,23.0,4573.0,73.3
2020-11-11,East of England,1313,,31,4519.0,72.5,23.0,4596.0,73.7
2020-11-12,East of England,1988,,28,4547.0,72.9,19.0,4615.0,74.0
2020-11-13,East of England,1650,,19,4566.0,73.2,19.0,4634.0,74.3
2020-11-14,East of England,1217,,18,4584.0,73.5,24.0,4658.0,74.7
2020-11-15,East of England,1412,,9,4593.0,73.7,10.0,4668.0,74.9
2020-11-16,East of England,0,,10,4603.0,73.8,16.0,4684.0,75.1
2020-11-17,East of England,1133,,16,4619.0,74.1,19.0,4703.0,75.4
2020-11-18,East of England,890,,34,4653.0,74.6,21.0,4724.0,75.8
2020-11-19,East of England,1504,,19,4672.0,74.9,26.0,4750.0,76.2
2020-11-20,East of England,1150,,33,4705.0,75.4,21.0,4771.0,76.5
2020-11-21,East of England,1195,,8,4713.0,75.6,25.0,4796.0,76.9
2020-11-22,East of England,1455,,26,4739.0,76.0,25.0,4821.0,77.3
2020-11-23,East of England,984,,12,4751.0,76.2,24.0,4845.0,77.7
2020-11-24,East of England,914,,38,4789.0,76.8,22.0,4867.0,78.0
2020-11-25,East of England,1187,,28,4817.0,77.2,29.0,4896.0,78.5
2020-11-26,East of England,1108,,21,4838.0,77.6,19.0,4915.0,78.8
2020-11-27,East of England,949,,38,4876.0,78.2,25.0,4940.0,79.2
2020-11-28,East of England,1074,,16,4892.0,78.4,30.0,4970.0,79.7
2020-11-29,East of England,974,,17,4909.0,78.7,18.0,4988.0,80.0
2020-11-30,East of England,1091,,13,4922.0,78.9,27.0,5015.0,80.4
2020-12-01,East of England,930,,32,4954.0,79.4,32.0,5047.0,80.9
2020-12-02,East of England,1321,,33,4987.0,80.0,22.0,5069.0,81.3
2020-12-03,East of England,1185,,26,5013.0,80.4,25.0,5094.0,81.7
2020-12-04,East of England,1290,,24,5037.0,80.8,28.0,5122.0,82.1
2020-12-05,East of England,1394,,26,5063.0,81.2,28.0,5150.0,82.6
2020-12-06,East of England,1516,,8,5071.0,81.3,28.0,5178.0,83.0
2020-12-07,East of England,1329,,17,5088.0,81.6,26.0,5204.0,83.4
2020-12-08,East of England,1341,,31,5119.0,82.1,29.0,5233.0,83.9
2020-12-09,East of England,1420,,33,5152.0,82.6,36.0,5269.0,84.5
2020-12-10,East of England,2389,,38,5190.0,83.2,38.0,5307.0,85.1
2020-12-11,East of England,2411,,43,5233.0,83.9,50.0,5357.0,85.9
2020-12-12,East of England,2147,,35,5268.0,84.5,30.0,5387.0,86.4
2020-12-13,East of England,2091,,11,5279.0,84.7,36.0,5423.0,87.0
2020-12-14,East of England,2850,,9,5288.0,84.8,40.0,5463.0,87.6
2020-12-15,East of England,2294,,36,5324.0,85.4,40.0,5503.0,88.2
2020-12-16,East of England,3345,,54,5378.0,86.2,41.0,5544.0,88.9
2020-12-17,East of England,3879,,49,5427.0,87.0,45.0,5589.0,89.6
2020-12-18,East of England,4157,,46,5473.0,87.8,54.0,5643.0,90.5
2020-12-19,East of England,3521,,39,5512.0,88.4,63.0,5706.0,91.5
2020-12-20,East of England,4646,,37,5549.0,89.0,61.0,5767.0,92.5
2020-12-21,East of England,4052,,14,5563.0,89.2,72.0,5839.0,93.6
2020-12-22,East of England,4575,,68,5631.0,90.3,56.0,5895.0,94.5
2020-12-23,East of England,5611,,64,5695.0,91.3,73.0,5968.0,95.7
2020-12-24,East of England,6078,,78,5773.0,92.6,77.0,6045.0,96.9
2020-12-25,East of England,4931,,88,5861.0,94.0,81.0,6126.0,98.2
2020-12-26,East of England,5042,,20,5881.0,94.3,83.0,6209.0,99.6
2020-12-27,East of England,3367,,31,5912.0,94.8,67.0,6276.0,100.6
2020-12-28,East of England,5799,,51,5963.0,95.6,89.0,6365.0,102.1
2020-12-29,East of England,7222,,36,5999.0,96.2,82.0,6447.0,103.4
2020-12-30,East of England,6731,,113,6112.0,98.0,95.0,6542.0,104.9
2020-12-31,East of England,7479,,125,6237.0,100.0,100.0,6642.0,106.5
2021-01-01,East of England,7640,,82,6319.0,101.3,108.0,6750.0,108.2
2021-01-02,East of England,6224,,54,6373.0,102.2,94.0,6844.0,109.7
2021-01-03,East of England,6700,,55,6428.0,103.1,109.0,6953.0,111.5
2021-01-04,East of England,6983,,56,6484.0,104.0,125.0,7078.0,113.5
2021-01-05,East of England,7892,,124,6608.0,106.0,138.0,7216.0,115.7
2021-01-06,East of England,7408,,162,6770.0,108.6,117.0,7333.0,117.6
2021-01-07,East of England,5374,,128,6898.0,110.6,153.0,7486.0,120.0
2021-01-08,East of England,8517,,179,7077.0,113.5,134.0,7620.0,122.2
2021-01-09,East of England,6979,,138,7215.0,115.7,172.0,7792.0,125.0
2021-01-10,East of England,5956,,70,7285.0,116.8,187.0,7979.0,127.9
2021-01-11,East of England,4724,,62,7347.0,117.8,160.0,8139.0,130.5
2021-01-12,East of England,5143,,200,7547.0,121.0,185.0,8324.0,133.5
2021-01-13,East of England,4821,,242,7789.0,124.9,177.0,8501.0,136.3
2021-01-14,East of England,4741,,174,7963.0,127.7,167.0,8668.0,139.0
2021-01-15,East of England,6573,,178,8141.0,130.5,185.0,8853.0,142.0
2021-01-16,East of England,4449,,180,8321.0,133.4,188.0,9041.0,145.0
2021-01-17,East of England,4070,,95,8416.0,135.0,203.0,9244.0,148.2
2021-01-18,East of England,3999,,75,8491.0,136.2,174.0,9418.0,151.0
2021-01-19,East of England,3556,,254,8745.0,140.2,179.0,9597.0,153.9
2021-01-20,East of England,3720,,267,9012.0,144.5,196.0,9793.0,157.0
2021-01-21,East of England,3589,,182,9194.0,147.4,193.0,9986.0,160.1
2021-01-22,East of England,4574,,226,9420.0,151.1,180.0,10166.0,163.0
2021-01-23,East of England,3505,,216,9636.0,154.5,151.0,10317.0,165.4
2021-01-24,East of England,3216,,87,9723.0,155.9,168.0,10485.0,168.1
2021-01-25,East of England,2468,,67,9790.0,157.0,155.0,10640.0,170.6
2021-01-26,East of England,2002,,256,10046.0,161.1,126.0,10766.0,172.6
2021-01-27,East of England,2467,,249,10295.0,165.1,150.0,10916.0,175.0
2021-01-28,East of England,3076,,165,10460.0,167.7,153.0,11069.0,177.5
2021-01-29,East of England,3005,,149,10609.0,170.1,137.0,11206.0,179.7
2021-01-30,East of England,2312,,164,10773.0,172.8,125.0,11331.0,181.7
2021-01-31,East of England,2056,,90,10863.0,174.2,114.0,11445.0,183.5
2021-02-01,East of England,1866,,48,10911.0,175.0,98.0,11543.0,185.1
2021-02-02,East of England,1753,,230,11141.0,178.7,102.0,11645.0,186.7
2021-02-03,East of England,1764,,168,11309.0,181.3,104.0,11749.0,188.4
2021-02-04,East of England,2131,,103,11412.0,183.0,100.0,11849.0,190.0
2021-02-05,East of England,1800,,139,11551.0,185.2,100.0,11949.0,191.6
2021-02-06,East of England,1615,,126,11677.0,187.2,95.0,12044.0,193.1
2021-02-07,East of England,1463,,36,11713.0,187.8,77.0,12121.0,194.4
2021-02-08,East of England,1336,,33,11746.0,188.4,91.0,12212.0,195.8
2021-02-09,East of England,946,,180,11926.0,191.2,69.0,12281.0,196.9
2021-02-10,East of England,972,,157,12083.0,193.8,64.0,12345.0,198.0
2021-02-11,East of England,1053,,66,12149.0,194.8,71.0,12416.0,199.1
2021-02-12,East of England,1671,,104,12253.0,196.5,49.0,12465.0,199.9
2021-02-13,East of England,1091,,71,12324.0,197.6,46.0,12511.0,200.6
2021-02-14,East of England,752,,32,12356.0,198.1,39.0,12550.0,201.2
2021-02-15,East of England,936,,14,12370.0,198.4,57.0,12607.0,202.2
2021-02-16,East of England,869,,89,12459.0,199.8,51.0,12658.0,203.0
2021-02-17,East of England,948,,99,12558.0,201.4,41.0,12699.0,203.6
2021-02-18,East of England,1004,,46,12604.0,202.1,27.0,12726.0,204.1
2021-02-19,East of England,1057,,72,12676.0,203.3,25.0,12751.0,204.5
2021-02-20,East of England,780,,56,12732.0,204.2,16.0,12767.0,204.7
2021-02-21,East of England,784,,18,12750.0,204.5,8.0,12775.0,204.9
2021-02-22,East of England,729,367465.0,25,12775.0,204.9,,,
2020-01-03,East Midlands,0,,0,,,,,
2020-01-04,East Midlands,0,,0,,,,,
2020-01-05,East Midlands,0,,0,,,,,
2020-01-06,East Midlands,0,,0,,,,,
2020-01-07,East Midlands,0,,0,,,,,
2020-01-08,East Midlands,0,,0,,,,,
2020-01-09,East Midlands,0,,0,,,,,
2020-01-10,East Midlands,0,,0,,,,,
2020-01-11,East Midlands,0,,0,,,,,
2020-01-12,East Midlands,0,,0,,,,,
2020-01-13,East Midlands,0,,0,,,,,
2020-01-14,East Midlands,0,,0,,,,,
2020-01-15,East Midlands,0,,0,,,,,
2020-01-16,East Midlands,0,,0,,,,,
2020-01-17,East Midlands,0,,0,,,,,
2020-01-18,East Midlands,0,,0,,,,,
2020-01-19,East Midlands,0,,0,,,,,
2020-01-20,East Midlands,0,,0,,,,,
2020-01-21,East Midlands,0,,0,,,,,
2020-01-22,East Midlands,0,,0,,,,,
2020-01-23,East Midlands,0,,0,,,,,
